,CaseID,Event,Date,timestamp,type,sensor
59,12,6699,12.10.21,2021-10-12T09:26:20.760930633,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
60,12,6850,12.10.21,2021-10-12T09:34:41.417784881,FloorSensor,T10_Bed
61,12,6851,12.10.21,2021-10-12T09:34:47.867532348,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
62,13,6957,13.10.21,2021-10-13T08:30:00.000000000,FloorSensor,T10_Bed
63,13,6958,13.10.21,2021-10-13T08:30:01.500000000,FloorSensor,T11_Bed-Window5_Bedroom-T8_Window-T4_Kitchen-T3_Kitchen-Chair1_Table-T2_Kitchen-Stove_Stove-T5_Table-T1_Stove-Door2_Bathroom-Door1_Bedroom
64,13,7257,13.10.21,2021-10-13T09:29:10.760930633,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
65,13,7414,13.10.21,2021-10-13T09:37:50.417784881,FloorSensor,T10_Bed
66,13,7415,13.10.21,2021-10-13T09:37:56.867532348,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
67,14,7539,14.10.21,2021-10-14T08:30:00.000000000,FloorSensor,T10_Bed
68,14,7540,14.10.21,2021-10-14T08:30:01.500000000,FloorSensor,T11_Bed-Window5_Bedroom-T8_Window-T4_Kitchen-T3_Kitchen-Chair1_Table-T2_Kitchen-Stove_Stove-T5_Table-T1_Stove-Door2_Bathroom-Door1_Bedroom
69,14,7834,14.10.21,2021-10-14T09:23:24.760930633,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
70,14,8010,14.10.21,2021-10-14T09:33:07.417784881,FloorSensor,T10_Bed
71,14,8011,14.10.21,2021-10-14T09:33:13.867532348,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
